timestamp,burst,altitude,northing,easting,serie,timestamp,burst,altitude,northing,easting,serie
1447411942209877,4,107.911026,5735299.304809,619874.575068,266,1439479799593239,4,111.495858,5735314.48319,619873.58517,266
1447411942647382,4,107.919987,5735297.088773,619874.75845,266,1439479801093251,4,112.496096,5735312.68607,619873.794405,266
1447411943084888,4,107.906597,5735294.861313,619874.940085,266,1439479812093436,4,112.515848,5735311.3018,619873.809102,266
1447411943522391,4,108.013602,5735292.65058,619875.0894,266,1439479813655961,4,112.54809,5735309.12513,619873.965005,266
1447411943959897,4,108026,5735290.425875,619875.271685,266,1439479815093486,4,112.690412,5735306.99563,619874.077756,266
1447411946084920,4,108.217798,5735280.194686,619876.127904,267,1439479820718572,4,112.824192,5735297.0402,619874.541032,267
1447411946647425,4,108.298751,5735277.830799,619876.323646,267,1439479821968588,4,112.827319,5735294.92662,619874.633142,267
1447411947147428,4,108.353658,5735275.730573,619876.485733,267,1439479823281100,4,112.816542,5735292.86242,619874.699363,267
1447411947709933,4,108.332242,5735273.548761,619876.70139,267,1439479824906126,4,112.821708,5735290.86267,619874.816927,267
1447411948272438,4,108.372797,5735271.345096,619876.982218,267,1439479826781159,4,112.8964,5735288.85908,619874.952242,267
1447411950522460,4,108.242943,5735261.242822,619878.394502,268,1439479957908233,5,112.67451,5735281.94701,619875.556658,268
1447411951022467,4,108.24791,5735259.039975,619878.662489,268,1439479959158242,5,112.71452,5735279.98478,619875.867783,268
1447411951522473,4,108.342766,5735256.896853,619878.907106,268,1439479960408261,5,112.735687,5735277.94427,619876.021687,268
1447411952084980,4,108.440507,5735254.629987,619879.1565,268,1439479961595776,5,112.76938,5735275.85651,619876.131809,268
1447411952647487,4,108.518121,5735252.429788,619879.34233,268,1439479962970804,5,112.735569,5735273.85797,619876.230229,268
1447411955272518,4,108.559121,5735242.446155,619880.096681,269,1439480061034864,5,111.58973,5735267.5855,619877.466745,269
1447411955835025,4,108.562191,5735240.405452,619880.366718,269,1439480061659871,5,111.387627,5735265.75345,619877.832523,269
1447411956397532,4,108.534812,5735238.393882,619880.640826,269,1439480062284885,5,111.247018,5735263.63816,619878.128957,269
1447411957022536,4,108.502483,5735236.327077,619881.011091,269,1439480062847390,5,111.241341,5735261.53946,619878.362351,269
1447411957647540,4,108.552942,5735234.220864,619881.451062,269,1439480063409898,5,111.132911,5735259.51651,619878.468594,269
1447412001148013,4,108.5031,5735226.98021,619883.874601,270,1439480066472435,5,110.864615,5735249.84751,619879.306206,270
1447412002210524,4,108.441443,5735225.227843,619884.872742,270,1439480067159948,5,110.74305,5735247.95155,619879.506776,270
1447412003023036,4,108.461603,5735223.359559,619885.97508,270,1439480067909963,5,110.733278,5735245.91245,619879.632951,270
1447412003585541,4,108.489897,5735221.653242,619887.020465,270,1439480068597477,5,110.354693,5735244.34286,619879.876073,270
1447412004148048,4,108.480779,5735219.778246,619888.198739,270,1439480069597489,5,110.300467,5735242.24683,619880.064451,270
1447412006523075,4,108.60736,5735210.347846,619892.380335,271,1439480130473464,5,109.526535,5735233.64567,619882.122644,271
1447412007023077,4,108.553633,5735207.90405,619892.515547,271,1439480131098474,5,109.522295,5735231.72031,619882.774546,271
1447412007460581,4,108.574217,5735205.793606,619892.300575,271,1439480131723485,5,109.521414,5735229.6842,619883.57919,271
1447412007898088,4,108.524687,5735203.685291,619891.939354,271,1439480132348490,5,109.57812,5735227.46178,619884.591631,271
1447412008335590,4,108.501071,5735201.700986,619891.445829,271,1439480132848493,5,109.605108,5735225.59977,619885.531787,271
1447412010460614,4,108.25539,5735192.076703,619888.408429,272,1439480135411028,5,109.714245,5735216.78136,619890.722674,272
1447412010898118,4,108.187884,5735190.047951,619887.93098,272,1439480135911039,5,109.727866,5735214.82217,619891.430999,272
1447412011398123,4,108.207386,5735187.713741,619887.544394,272,1439480136411048,5,109.751981,5735212.6627,619891.774767,272
1447412011835630,4,108.153014,5735185.692981,619887.235451,272,1439480136848557,5,109.704928,5735210.62605,619891.847542,272
1447412012273133,4,108.113606,5735183.697222,619887.028791,272,1439480137286063,5,109.664501,5735208.58034,619891.648573,272
1447412014585658,4,107.864103,5735173.439577,619886.625074,273,1439480139411089,5,109.34839,5735198.81237,619889.395973,273
1447412015085667,4,107.826914,5735171.18587,619886.593301,273,1439480139848600,5,109.256236,5735196.74121,619888.875021,273
1447412015585668,4,107.75186,5735168.892855,619886.465082,273,1439480140348605,5,109.0072,5735194.65279,619888.374764,273
1447412016023174,4,107.669457,5735166.888421,619886.320891,273,1439480140786114,5,108.900192,5735192.55701,619887.956255,273
1447412016460678,4,107.701056,5735164.775148,619886.052566,273,1439480141223621,5,108.650719,5735190.60988,619887.633039,273
1447412018398199,4,107.642028,5735154.919748,619883.583078,274,1439480143411153,5,108.311249,5735180.59049,619886.934298,274
1447412018773203,4,107.57607,5735152.906233,619883.013253,274,1439480143848659,5,108.253153,5735178.52558,619886.910044,274
1447412019210708,4,107.524358,5735150.594302,619882.252926,274,1439480144286167,5,108.193971,5735176.37109,619886.790277,274
1447412019648212,4,107.451157,5735148.302499,619881.539343,274,1439480144723678,5,108.14301,5735174.15047,619886.74738,274
1447412020085717,4,107.381384,5735146.04106,619880.821702,274,1439480145098682,5,108.109795,5735172.18843,619886.489952,274
1447412022023242,4,107.114317,5735136.46084,619877.641215,275,1439480147036215,5,107.788176,5735162.08187,619884.918193,275
1447412022398242,4,107.176297,5735134.595344,619876.984489,275,1439480147473726,5,107.682329,5735160.00047,619884.317288,275
1447412022835747,4,107.090289,5735132.456855,619876.33895,275,1439480147911226,5,107.604188,5735157.78142,619883.77233,275
1447412023273251,4,107.00955,5735130.34149,619875.611286,275,1439480148286234,5,107.569687,5735155.83506,619883.248099,275
1447412023710756,4,106.934304,5735128.24888,619875.002281,275,1439480148723737,5,107.484414,5735153.6355,619882.620029,275
1447412026085782,4,106.616879,5735118.393633,619872.353334,276,1439480151286288,5,106.88656,5735141.07387,619878.478861,276
1447412026773289,4,106.617397,5735116.160159,619871.761785,276,1439480151723793,5,106.801152,5735138.92709,619877.782542,276
1447412027523300,4,106.568092,5735114.099017,619871.292269,276,1439480152161298,5,106.670873,5735136.75392,619877.074257,276
1447412028398321,4,106.538924,5735112.099339,619870.83071,276,1439480152598801,5,106.569356,5735134.59759,619876.408846,276
1447412029710822,4,106.489598,5735110.175797,619870.431579,276,1439480153036304,5,106.461507,5735132.42491,619875.759292,276
1447412103211615,4,105.278293,5735104.435094,619868.014562,277,1439480155036337,5,106.047016,5735122.6774,619873.016639,277
1447412104149114,4,104.917958,5735102.476358,619867.55981,277,1439480155536347,5,105.918748,5735120.41364,619872.418059,277
1447412104899120,4,104.837965,5735100.422683,619867.186916,277,1439480156036357,5,105.831529,5735118.27247,619871.878079,277
1447412105524128,4,104.45134,5735098.563031,619866.780212,277,1439480156536365,5,105.899305,5735116.09644,619871.484234,277
1447412106086633,4,104.388185,5735096.549192,619866.439598,277,1439480157098876,5,105.729756,5735114.01724,619870.890021,277
1447412108836664,4,103.248038,5735087.172147,619864.924449,278,1439480160286435,5,105.385237,5735104.31614,619868.676776,278
1447412109399172,4,103.173459,5735085.043359,619864.689102,278,1439480161848962,5,105.091953,5735102.38196,619868.301518,278
1447412109961677,4,103.103021,5735082.907534,619864.424782,278,1439480166411523,5,104.631404,5735100.6727,619868.123302,278
1447412110524181,4,103.062871,5735080.717588,619864.213515,278,1439480169036569,5,106.141778,5735099.52835,619867.50746,278
1447412111086687,4,102.972227,5735078.504885,619863.971999,278,1439480184036801,5,106.044104,5735099.4708,619867.340276,278
1447412113649215,4,102.959682,5735068.730862,619862.119603,279,1439480222599926,5,105.861118,5735090.09224,619865.75493,279
1447412114211728,4,103.073859,5735066.770531,619861.139891,279,1439480223162428,5,105.79995,5735087.92184,619865.437275,279
1447412114774227,4,103.024867,5735065.006475,619859.820744,279,1439480223662432,5,105.74564,5735085.7722,619865.196037,279
1447412115336733,4,103.130781,5735063.596904,619858.174259,279,1439480224099937,5,105.692775,5735083.6868,619864.991043,279
1447412115899241,4,103.069805,5735062.519552,619856.245832,279,1439480224537438,5,105.646601,5735081.49067,619864.796324,279
1447412118274274,4,103.061558,5735061.034061,619846.295081,280,1439480226537475,5,105.514552,5735071.54596,619863.447986,280
1447412118711776,4,103.041941,5735060.921203,619844.276289,280,1439480226974987,5,105.473894,5735069.52894,619862.787651,280
1447412119149281,4,103.038716,5735060.780143,619842.216747,280,1439480227412492,5,105.518607,5735067.63037,619861.767794,280
1447412119586791,4,103.321477,5735060.625467,619839.999953,280,1439480227850000,5,105.496607,5735065.86209,619860.443395,280
1447412120024290,4,103.305541,5735060.445037,619837.938998,280,1439480228287508,5,105.547633,5735064.4624,619858.777248,280
1447412121961813,4,103.60595,5735059.537628,619827.877664,281,1439480231537567,5,105.556657,5735061.54471,619842.457187,281
1447412122336818,4,103.742301,5735059.157931,619825.71402,281,1439480231975074,5,105.575507,5735061.41156,619840.134627,281
1447412122711823,4,103.749351,5735058.884212,619823.712641,281,1439480232350080,5,105.638654,5735061.26745,619838.04954,281
1447412123149328,4,103.781525,5735058.528442,619821.427109,281,1439480232725088,5,105.6541,5735061.09474,619835.955209,281
1447412123586833,4,103.923748,5735058.021059,619819.021887,281,1439480233100085,5,105.666551,5735060.90377,619833.822946,281
1447412125586855,4,104.169001,5735056.002606,619808.882937,282,1439480234787602,5,105.721275,5735060.05118,619823.811383,282
1447412126024361,4,104.178452,5735055.571536,619806.784286,282,1439480235100107,5,105.761416,5735059.78629,619821.808272,282
1447412126399366,5,104.208269,5735055.074025,619804.815986,282,1439480235475114,5,105.840488,5735059.46612,619819.489915,282
1447412126836868,5,104.22327,5735054.588988,619802.608497,282,1439480235787619,5,105.860186,5735059.15602,619817.465185,282
1447412127211872,5,104.237142,5735054.090928,619800.660175,282,1439480236100129,5,105.878286,5735058.82435,619815.430809,282
1447412129336885,5,104.383055,5735051.696413,619790.69369,283,1439480237662654,5,106.021179,5735057.03747,619805.597665,283
1447412129836891,5,104.386059,5735051.191361,619788.516308,283,1439480238037664,5,106.04728,5735056.52752,619803.266454,283
1447412130274413,5,104.469391,5735050.721038,619786.5576,283,1439480238412668,5,106.137388,5735056.04927,619801.107911,283
1447412130774402,5,104.488532,5735050.230892,619784.432818,283,1439480238787681,5,106.139406,5735055.55272,619798.846486,283
1447412131274409,5,104.597343,5735049.726465,619782.26865,283,1439480239162685,5,106.236741,5735055.06667,619796.610959,283
1447412133586938,5,104.57061,5735047.390348,619772.514092,284,1439480240912716,5,106.281759,5735052.99755,619786.555621,284
1447412134086945,5,104.48752,5735046.855318,619770.461368,284,1439480241287721,5,106.292092,5735052.60078,619784.413935,284
1447412134586951,5,104.637261,5735046.389808,619768.287776,284,1439480241662727,5,106.314024,5735052.11147,619782.239809,284
1447412135086960,5,104.56979,5735045.847391,619766.240294,284,1439480242037733,5,106.326132,5735051.60711,619780.069691,284
1447412135586963,5,104.693444,5735045.385669,619764.119002,284,1439480242412739,5,106.201556,5735051.17828,619778.03533,284
1447412137774486,5,104.293576,5735042.733006,619754.248313,285,1439480244037764,5,105.875977,5735048.73225,619768.255817,285
1447412138211991,5,104.211035,5735042.193659,619752.101727,285,1439480244475269,5,105.858038,5735048.07136,619765.734131,285
1447412138649496,5,104.103704,5735041.583389,619749.974165,285,1439480244912778,5,105.745424,5735047.37822,619763.114014,285
1447412139087005,5,103.970858,5735040.963866,619747.806867,285,1439480245287786,5,105.672573,5735046.77532,619760.825057,285
1447412139524505,5,103.881253,5735040.437494,619745.653309,285,1439480245662790,5,105.563256,5735046.15231,619758.547627,285
1447412141337025,5,103.442295,5735037.74364,619736.056559,286,1439480248287832,5,104.648889,5735041.94946,619741.874355,286
1447412141712029,5,103.344096,5735037.126416,619734.034325,286,1439480248600337,5,104.5242,5735041.33675,619739.669547,286
1447412142149536,5,103.239344,5735036.405403,619731.68772,286,1439480248975342,5,104.396076,5735040.62263,619737.171468,286
1447412142587040,5,103.185093,5735035.721494,619729.264097,286,1439480249350359,5,104.278636,5735039.8653,619734.490398,286
1447412143024543,5,103.091333,5735035.03033,619727.022686,286,1439480249662847,5,104.177524,5735039.18063,619732.243416,286
1447412144837063,5,102.971065,5735032.22721,619717.362037,287,1439480251037865,5,103.861878,5735036.21833,619722.512546,287
1447412145212067,5,103.049956,5735031.728522,619715.406143,287,1439480251350365,5,103.8143,5735035.5929,619720.37848,287
1447412145649573,5,103.017427,5735031.07029,619713.255515,287,1439480251662869,5,103.746127,5735034.90383,619718.157225,287
1447412146087077,5,102.996387,5735030.42885,619711.176013,287,1439480251975374,6,103.70115,5735034.27191,619716.083342,287
1447412146524581,5,103.109683,5735029.94136,619709.236273,287,1439480252287880,6,103.668337,5735033.62992,619713.839472,287
1447412148774603,5,103.142718,5735027.116414,619699.541088,288,1439480253725407,6,103.51146,5735030.71081,619703.866133,288
1447412149274605,5,103.160165,5735026.528384,619697.425131,288,1439480254037910,6,103.479742,5735030.06757,619701.69368,288
1447412149774613,5,103.13979,5735025.90501,619695.315425,288,1439480254350412,6,103.45459,5735029.50649,619699.636855,288
1447412150212118,5,103.115441,5735025.352008,619693.380544,288,1439480254662921,6,103.419575,5735028.90214,619697.491466,288
1447412150649623,5,103.126722,5735024.796604,619691.452905,288,1439480254975424,6,103.398463,5735028.33987,619695.499661,288
1447412152774649,5,102.979044,5735022.079312,619681.789888,289,1439480256475448,6,103.33184,5735025.55241,619685.808953,289
1447412153212154,5,102.900663,5735021.435722,619679.701089,289,1439480256787954,6,103.305923,5735024.9557,619683.816321,289
1447412153649659,5,102.898699,5735020.844619,619677.685382,289,1439480257100460,6,103.299518,5735024.36929,619681.836192,289
1447412154087164,5,102.90594,5735020.247762,619675.681993,289,1439480257475467,6,103.32682,5735023.72454,619679.582404,289
1447412154524668,5,102.847627,5735019.698346,619673.711477,289,1439480257787973,6,103.321512,5735023.14882,619677.600956,289
1447412156774691,5,102.907557,5735016.747618,619663.901758,290,1439480259350492,6,103.367607,5735020.09989,619667.713593,290
1447412157274697,5,102.864697,5735016.057624,619661.906103,290,1439480259662998,6,103.377771,5735019.43651,619665.740808,290
1447412157837207,5,102.878042,5735015.402163,619659.834306,290,1439480260038007,6,103.39686,5735018.6368,619663.418821,290
1447412158399710,5,102.894895,5735014.776831,619657.756952,290,1439480260413013,6,103.397881,5735017.87761,619661.198435,290
1447412159024717,5,102.905901,5735014.105962,619655.675803,290,1439480260725519,6,103.410769,5735017.20946,619659.269524,290
1447412161962248,5,102.98051,5735011.294755,619645.996027,291,1439480262913060,6,103.440388,5735012.8575,619646.710239,291
1447412162524754,5,103.005179,5735010.775029,619644.051696,291,1439480263288067,6,103.427155,5735012.15893,619644.627686,291
1447412163149761,5,103.00071,5735010.077479,619641.777553,291,1439480263663074,6,103.421642,5735011.46346,619642.60894,291
1447412163649767,5,103.032593,5735009.540678,619639.798242,291,1439480264038082,6,103.412113,5735010.78168,619640.614555,291
1447412164149772,5,103.029405,5735008.942765,619637.797563,291,1439480264413089,6,103.396248,5735010.15932,619638.688445,291
1447412166649799,5,102.954202,5735006.02213,619628.129576,292,1439480266350619,6,103.358639,5735007.4043,619628.541689,292
1447412167274806,5,102.949297,5735005.422991,619626.117804,292,1439480266788126,6,103.350316,5735006.97642,619626.332346,292
1447412168024814,5,102.938978,5735004.791314,619624.119756,292,1439480267225633,6,103.342611,5735006.60618,619624.060272,292
1447412168962318,5,102.963039,5735004.249904,619622.12725,292,1439480267663141,6,103.331584,5735006.18013,619621.811257,292
1447412170462340,5,103.147546,5735003.854516,619620.270088,292,1439480268100650,6,103.318813,5735005.73243,619619.544167,292
1447412176899900,5,103.444891,5735001.070875,619610.622464,293,1439480270288169,6,103.360395,5735003.15268,619609.794334,293
1447412177399904,5,103.477524,5735000.497919,619608.717688,293,1439480270913176,6,103.358262,5735002.4683,619607.837992,293
1447412177962411,5,103.460714,5734999.728289,619606.634073,293,1439480271600688,6,103.321123,5735001.80073,619605.883687,293
1447412178462416,5,103.463321,5734999.075607,619604.75151,293,1439480272413202,6,103.255089,5735001.12062,619603.957296,293
1447412179024924,5,103.409682,5734998.223634,619602.741164,293,1439480273225717,6,103.235801,5735000.41192,619601.930596,293
1447412181524953,5,103.568868,5734994.01995,619593.712543,294,1439480276163260,6,103.359172,5734996.72845,619592.591966,294
1447412182087461,5,103.611526,5734992.849305,619591.831548,294,1439480276725770,6,103.377275,5734995.50797,619590.7295,294
1447412182712470,5,103.721394,5734991.659098,619590.062559,294,1439480277225779,6,103.433183,5734994.24666,619589.085905,294
1447412183399978,5,103.769804,5734990.361327,619588.42059,294,1439480277788290,6,103.428369,5734992.72591,619587.47258,294
1447412184149987,5,103.800003,5734988.957163,619586.931941,294,1439480278350800,6,103.44444,5734991.16891,619586.030953,294
1447412191775071,5,104.499385,5734981.066748,619581.427235,295,1439480290225998,6,103.516439,5734983.10678,619581.363965,295
1447412192337577,5,104.576979,5734979.03804,619580.893111,295,1439480291101006,6,103.553716,5734981.18281,619580.817486,295
1447412192837582,5,104.63934,5734976.840774,619580.729594,295,1439480291788511,6,103.57713,5734979.13468,619580.428499,295
1447412193275087,5,104.756524,5734974.769646,619580.914951,295,1439480292413517,6,103.615534,5734977.02578,619580.446486,295
1447412193775095,5,104.807801,5734972.424802,619581.538273,295,1439480292976026,6,103.653188,5734974.99203,619580.891345,295
1447412196150108,5,105.03094,5734964.398539,619587.503311,296,1439480295976081,6,103.769005,5734966.51833,619586.928095,296
1447412196712613,5,105.080075,5734962.939506,619589.088929,296,1439480297038602,6,103.797592,5734965.17438,619588.430551,296
1447412197212618,5,105.046508,5734961.493678,619590.733612,296,1439480298038621,6,103.784856,5734963.82807,619590.04013,296
1447412197650124,5,105.006956,5734960.135266,619592.362921,296,1439480298726134,6,103.761072,5734962.52234,619591.718352,296
1447412198087629,5,104.969412,5734958.830225,619594.05069,296,1439480299288642,6,103.757066,5734961.39084,619593.402555,296
1447412200337654,5,104.873758,5734954.695251,619603.169448,297,1439480301663677,6,103.733025,5734958.70583,619603.104757,297
1447412200837657,5,104.878132,5734954.394052,619605.281255,297,1439480302101182,6,103.728453,5734958.72552,619605.105494,297
1447412201337664,5,104.831436,5734954.435939,619607.517315,297,1439480302601184,6,103.760278,5734958.88263,619607.324434,297
1447412201775169,5,104.846835,5734954.546565,619609.545143,297,1439480303038688,6,103.741602,5734959.02289,619609.362324,297
1447412202212677,5,104.815468,5734954.905866,619611.667533,297,1439480303538695,6,103.757314,5734959.23213,619611.603649,297
1447412204087698,5,104.778625,5734957.035485,619621.450642,298,1439480305851233,6,104.086338,5734959.37865,619621.650203,298
1447412204462702,5,104.66596,5734957.436577,619623.446052,298,1439480306351243,6,104.208112,5734959.00056,619623.768311,298
1447412204837706,5,104.661032,5734957.883148,619625.640834,298,1439480306851251,6,104.215715,5734958.66717,619625.975594,298
1447412205212712,5,104.633361,5734958.350125,619627.865332,298,1439480307288759,6,104.352974,5734958.40115,619627.978971,298
1447412205587716,5,104.634159,5734958.753376,619630.160263,298,1439480307726267,6,104.37407,5734958.27372,619630.119378,298
1447412207212749,5,104.647914,5734960.300059,619640.209963,299,1439480309663804,6,104.73137,5734958.55832,619640.34169,299
1447412207525239,5,104.641231,5734960.545262,619642.252851,299,1439480310038811,6,104.754923,5734958.72959,619642.446638,299
1447412207900259,5,104.639063,5734960.805653,619644.567933,299,1439480310476321,6,104.766891,5734958.94604,619644.724689,299
1447412208212748,5,104.636593,5734961.057946,619646.597676,299,1439480310851330,6,104.766501,5734959.14502,619646.866731,299
1447412208587752,5,104.647351,5734961.309297,619649.064423,299,1439480311226334,6,104.630272,5734959.49461,619648.994667,299
1447412210150271,5,104.650986,5734962.352538,619659.18086,300,1439480312976360,6,104.559945,5734960.79157,619658.889576,300
1447412210525275,5,104.664347,5734962.556579,619661.66597,300,1439480313351366,6,104.518092,5734961.17134,619661.052929,300
1447412210900277,5,104.690066,5734962.740149,619664.016439,300,1439480313788875,6,104.551178,5734961.55623,619663.616436,300
1447412211275281,5,104.713049,5734962.97967,619666.466806,300,1439480314163878,6,104.514477,5734961.94745,619665.814621,300
1447412211587785,5,104.720933,5734963.129867,619668.562419,300,1439480314538884,6,104.537604,5734962.27861,619668.052729,300
1447412213087799,5,104.752453,5734963.882023,619678.539794,301,1439480315913907,6,104.499439,5734963.38198,619675.943023,301
1447412213400300,5,104.733807,5734964.062955,619680.560084,301,1439480316288915,6,104.340268,5734963.72643,619678.148316,301
1447412213775302,5,104.743368,5734964.247955,619683.13752,301,1439480316663924,6,104.342116,5734963.96006,619680.356195,301
1447412214087804,5,104.737795,5734964.407418,619685.320059,301,1439480317038922,6,104.373261,5734964.18254,619682.535136,301
1447412214400307,5,104.673359,5734964.600367,619687.364937,301,1439480317413924,6,104.509172,5734964.28001,619684.555678,301
1447412215900321,5,104.712433,5734965.461489,619697.544453,302,1439480319288944,6,104.801311,5734964.74823,619694.543665,302
1447412216212826,5,104.752404,5734965.680865,619699.657258,302,1439480319726454,6,104.823528,5734964.87477,619696.732634,302
1447412216525329,5,104.76087,5734965.853237,619701.759852,302,1439480320163965,6,104.965515,5734964.92352,619698.838277,302
1447412216900334,5,104.764442,5734966.037631,619704.095774,302,1439480320601464,6,105.006062,5734965.06055,619700.88456,302
1447412217212838,5,104.735945,5734966.232986,619706.126519,302,1439480321101478,6,105.162204,5734965.14913,619703.112941,302
1447412218837861,5,104.791613,5734966.983474,619716.101754,303,1439480323601515,6,105.560564,5734966.01334,619713.023248,303
1447412219212863,5,104.801469,5734967.16417,619718.345699,303,1439480324289028,6,105.726521,5734966.09211,619715.111488,303
1447412219587871,5,104.825727,5734967.314182,619720.620942,303,1439480325101538,6,105.890546,5734966.16226,619717.129691,303
1447412219962873,5,104.852696,5734967.457597,619722.788214,303,1439480326226557,6,106.098975,5734966.24533,619719.070191,303
1447412220337879,5,104887,5734967.640724,619725.068334,303,1439480331664158,6,106.624354,5734966.16973,619720.558363,303
1447412222025398,5,105.000979,5734968.351498,619735.094744,304,1439480365039682,6,106.682349,5734966.32302,619726.307191,304
1447412222462904,5,105.024416,5734968.568241,619737.485474,304,1439480366039695,6,106.810085,5734966.47519,619728.286345,304
1447412222837904,5,105.061569,5734968.729567,619739.618704,304,1439480366852200,6,106.92363,5734966.6368,619730.264117,304
1447412223212906,5,105.066271,5734968.915605,619741.728577,304,1439480367539724,6,107.040475,5734966.8035,619732.383995,304
1447412223650410,5,105.109035,5734969.112641,619744.13909,304,1439480368102223,6,107.141153,5734966.9506,619734.362209,304
1447412225587926,5,105.270321,5734970.090511,619754.382575,305,1439480370414758,6,107.455101,5734967.80123,619744.310233,305
1447412226025433,5,105.300363,5734970.286207,619756.61675,305,1439480370852264,6,107.481409,5734967.99581,619746.302593,305
1447412226462942,5,105.255789,5734970.456599,619758.699922,305,1439480371352271,6,107.5671,5734968.14707,619748.537741,305
1447412226900443,5,105.260227,5734970.652759,619760.886737,305,1439480371852280,6,107.584049,5734968.39507,619750.728599,305
1447412227337948,5,105.19786,5734970.779199,619763.013838,305,1439480372352289,6,107.544122,5734968.56665,619752.807656,305
1447412229462978,5,105.332936,5734971.729048,619773.130411,306,1439480375602351,6,107.010833,5734970.31881,619765.01688,306
1447412229900483,5,105.33737,5734971.893098,619775.149788,306,1439480376227362,6,106.883201,5734970.68559,619766.971282,306
1447412230400489,5,105.361281,5734972.081454,619777.391292,306,1439480376852374,6,106.826128,5734970.9797,619768.970964,306
1447412230900495,5,105.367998,5734972.256346,619779.55305,306,1439480377477385,6,106.712207,5734971.35208,619771.209568,306
1447412231400500,5,105.473014,5734972.470998,619781.684759,306,1439480378039894,6,106.677786,5734971.64071,619773.252448,306
1447412234025529,5,105.509521,5734973.33157,619791.752165,307,1439480381602451,6,106.247586,5734972.57994,619783.444967,307
1447412234650538,5,105.497044,5734973.490649,619793.871174,307,1439480382289961,6,106.191475,5734972.60324,619785.556817,307
1447412235338042,5,105.496601,5734973.612106,619795.96799,307,1439480382852463,6,106.172318,5734972.58403,619787.698758,307
1447412236150555,5,105.518535,5734973.714328,619798.072413,307,1439480383352466,6,106.15775,5734972.53087,619789.772282,307
1447412237275565,5,105.476804,5734973.714655,619800.091466,307,1439480383852472,6,106.124398,5734972.44684,619791.841394,307
1447412305338790,5,105.957971,5734974.569548,619806.212588,308,1439480386727523,6,106.052341,5734972.06975,619801.815672,308
1447412306026299,5,105.977664,5734974.534716,619808.447755,308,1439480390665095,6,105.920108,5734972.25192,619803.159872,308
1447412306588806,5,106.10304,5734974.638335,619810.594291,308,1439480404602817,6,106.492467,5734971.70929,619803.110234,308
1447412307088815,5,106.116895,5734974.575364,619812.71234,308,1439480420790574,6,106.392667,5734971.41172,619803.295631,308
1447412307526317,5,106.216624,5734974.622618,619814.76367,308,1439480424915640,6,106.343425,5734971.67395,619805.219479,308
1447412309401339,5,106.340467,5734974.378553,619824.877781,309,1439480444103433,6,106.12335,5734972.48105,619814.435489,309
1447412309776341,5,106.309655,5734974.257765,619827.148785,309,1439480444728438,6,106.096832,5734972.52253,619816.549237,309
1447412310151345,5,106.297041,5734974.079169,619829.480082,309,1439480445290951,6,106.012433,5734972.46247,619818.735798,309
1447412310463852,5,106.51211,5734973.912596,619831.426992,309,1439480445790959,6,105.983765,5734972.51499,619820.911188,309
1447412310776353,5,106.530434,5734973.644664,619833.447193,309,1439480446228469,6,105.904852,5734972.58319,619822.950068,309
1447412312276368,5,106.830636,5734971.229399,619843.129248,310,1439480448103501,6,105.826375,5734972.80147,619833.052252,310
1447412312588871,5,106.824122,5734970.551486,619845.272278,310,1439480448478503,6,105.830929,5734972.69249,619835.382919,310
1447412312901372,5,106.779135,5734969.853812,619847.292773,310,1439480448853506,6,105.824799,5734972.46329,619837.674761,310
1447412313213875,5,106.836928,5734968.970993,619849.451052,310,1439480449166010,6,105.787951,5734972.11714,619839.819315,310
1447412313526379,5,106.808418,5734968.147096,619851.644066,310,1439480449478517,6,105.735765,5734971.65548,619841.966845,310
1447412314901397,5,106.824617,5734964.289826,619861.156807,311,1439480451916054,6,105.633355,5734965.84488,619857.790803,311
1447412315213901,5,106.894912,5734963.264266,619863.416006,311,1439480452228559,6,105.676225,5734965.03152,619859.679448,311
1447412315526402,5,106.905879,5734962.31315,619865.689101,311,1439480452603564,6,105.680585,5734964.14492,619861.825042,311
1447412315838905,5,106.925694,5734961.405452,619867.82514,311,1439480452978571,6,105.678082,5734963.27789,619863.92746,311
1447412316088907,5,106.940378,5734960.611515,619869.682178,311,1439480453353582,6,105.678703,5734962.41968,619865.942187,311
1447412317401421,5,107.037396,5734956.347879,619879.033179,312,1439480454916102,6,105.723616,5734957.73901,619874.804545,312
1447412317651426,5,107.050016,5734955.50994,619880.922788,312,1439480455228607,6,105.774725,5734956.54148,619876.701625,312
1447412317963929,5,107.075448,5734954.533834,619883.110364,312,1439480455541113,6,105.784878,5734955.36343,619878.629536,312
1447412318213931,5,107.006773,5734953.61234,619884.949367,312,1439480455853617,6,105.800195,5734954.26793,619880.487813,312
1447412318526438,5,107.029768,5734952.554281,619887.305705,312,1439480456166122,6,105.79879,5734953.12661,619882.529528,312
1447412319776451,5,107.005737,5734948.215198,619896.441879,313,1439480457541143,6,105.850077,5734948.60775,619891.893247,313
1447412320026454,5,107.007964,5734947.318638,619898.395281,313,1439480457853648,6,105.867999,5734947.71655,619894.033927,313
1447412320338959,5,106.95312,5734946.149613,619900.556084,313,1439480458103654,6,105.812012,5734946.95224,619895.887339,313
1447412320588962,5,106.975234,5734945.246061,619902.520662,313,1439480458416159,6,105.829236,5734946.10405,619898.091653,313
1447412320838965,5,106.998457,5734944.403353,619904.334574,313,1439480458666164,6,105.843809,5734945.36666,619900.009824,313
