,q_timestamp,db_timestamp,snow_timestamp,night_timestamp,serie,new_serie
1217,1439478603012277,1447410976324740,1422953575240141,1415985364298652,95,
1218,1439478603387276,1447410976637245,1422953575677583,1415985365111040,95,
1219,1439478603762281,1447410976887245,1422953576052535,1415985366173399,95,
1220,1439478382071564,1447410667884194,1422953300276130,1415985132017566,38,
1221,1439478382384069,1447410668196698,1422953300526097,1415985132330024,38,
1222,1439478382696575,1447410668509204,1422953300776064,1415985132642479,38,
1223,1439478383009076,1447410668884207,1422953301088523,1415985132954940,38,
1224,1439478383384079,1447410669259209,1422953301338490,1415985133267397,38,
1225,1439478688951064,1447411090763402,1422953677476780,1415985470596790,120,
1226,1439478689326071,1447411091075903,1422953677914223,1415985470909249,120,
1227,1439478689701076,1447411091388407,1422953678351666,1415985471221718,120,
1228,1439478690076085,1447411091700911,1422953678789109,1415985471534164,120,
1229,1439478690451089,1447411092013416,1422953679164060,1415985471846622,120,
1230,1439478751014502,1447411153326547,1422953736594059,1415985521089969,136,
1231,1439478751452008,1447411153764048,1422953736969010,1415985521402430,136,
1232,1439478751827014,1447411154201552,1422953737343961,1415985521714888,136,
1233,1439478752202018,1447411154639054,1422953737718913,1415985522027345,136,
1234,1439478752577024,1447411155076559,1422953738093863,1415985522339803,136,
1235,1439480234787602,1447412125586855,1422954871259615,1415986415781983,282,
1236,1439480235100107,1447412126024361,1422954871572076,1415986416219421,282,
1237,1439480235475114,1447412126399366,1422954871884535,1415986416656865,282,
1238,1439480235787619,1447412126836868,1422954872196995,1415986417031814,282,
1239,1439480236100129,1447412127211872,1422954872509454,1415986417469257,282,
1240,1439480857297522,1447412904470350,1422955376694700,1415987162056837,394,
1241,1439480857610030,1447412904845356,1422955377007160,1415987162369292,394,
1242,1439480857922534,1447412905220360,1422955377382112,1415987162681754,394,
1243,1439480858297542,1447412905595364,1422955377694572,1415987162994211,394,
1244,1439480858610048,1447412905970366,1422955378007032,1415987163306669,394,
1245,1439478888766581,1447411269202748,1422953826769791,1415985656009256,156,
1246,1439478889329084,1447411270202757,1422953827269725,1415985656384207,156,
1247,1439478889829096,1447411270827764,1422953827769660,1415985656759155,156,
1248,1439478890266601,1447411271390266,1422953828269595,1415985657134104,156,
1249,1439478890704111,1447411271890273,1422953828769530,1415985657446564,156,
1250,1439480696669957,1447412579904286,1422955247336298,1415986766234929,361,
1251,1439480697232467,1447412580279291,1422955247711250,1415986767047325,361,
1252,1439480697919980,1447412580716799,1422955248086201,1415986767922202,361,
1253,1439480698607497,1447412581091798,1422955248461154,1415986768859577,361,
1254,1439480699357507,1447412581466800,1422955248836106,1415986769796953,361,
1255,1439478544511415,1447410921511677,1422953521684642,1415985311993223,77,
1256,1439478544823921,1447410921886682,1422953521997102,1415985312243187,77,
1257,1439478545073926,1447410922261689,1422953522372051,1415985312555645,77,
1258,1439478545323928,1447410922636691,1422953522747004,1415985312805623,77,
1259,1439478545573929,1447410923011695,1422953523059463,1415985313118071,77,
1260,1439480929361171,1447412987096266,1422955458684184,1415987230735128,416,
1261,1439480929673675,1447412987408769,1422955459121629,1415987231047586,416,
1262,1439480929986181,1447412987783769,1422955459559072,1415987231360045,416,
1263,1439480930298689,1447412988096274,1422955459996516,1415987231672501,416,
1264,1439480930611188,1447412988408777,1422955460371468,1415987231984960,416,
1265,1439481012237510,1447413122785277,1422955533174634,1415987290602101,431,
1266,1439481012550014,1447413123097794,1422955533487095,1415987290914557,431,
1267,1439481012800020,1447413123347783,1422955533799553,1415987291227018,431,
1268,1439481013050020,1447413123597786,1422955534112013,1415987291539475,431,
1269,1439481013300022,1447413123847788,1422955534424474,1415987291851933,431,
1270,1439480731420525,1447412682405415,1422955291268160,1415986960271397,370,
1271,1439480731920532,1447412682780419,1422955291768097,1415986960833823,370,
1272,1439480732483041,1447412683155423,1422955292268031,1415986961396246,370,
1273,1439480732983049,1447412683530430,1422955292767968,1415986961958671,370,
1274,1439480733545559,1447412683905435,1422955293267903,1415986962458607,370,
1275,1439480498791810,1447412358589379,1422955072233781,1415986569698812,325,
1276,1439480499104314,1447412359026885,1422955072608733,1415986570073761,325,
1277,1439480499479314,1447412359464389,1422955072983685,1415986570448711,325,
1278,1439480499854319,1447412359901895,1422955073358637,1415986570823662,325,
1279,1439480500166821,1447412360339397,1422955073733589,1415986571261100,325,
1280,1439480266350619,1447412166649799,1422954910379583,1415986462588195,292,
1281,1439480266788126,1447412167274806,1422954910817027,1415986463025636,292,
1282,1439480267225633,1447412168024814,1422954911316963,1415986463463078,292,
1283,1439480267663141,1447412168962318,1422954911879391,1415986463838025,292,
1284,1439480268100650,1447412170462340,1422954912379327,1415986464275468,292,
1285,1439479353961253,1447411745707777,1422954669535586,1415986115384868,254,
1286,1439479354336261,1447411746145278,1422954669910537,1415986115697326,254,
1287,1439479354773770,1447411746582781,1422954670285489,1415986116009784,254,
1288,1439479355211277,1447411747020283,1422954670660441,1415986116322241,254,
1289,1439479355648785,1447411747457786,1422954671097886,1415986116634701,254,
1290,1439479007955915,1447411412641737,1422954252276982,1415985816987546,190,
1291,1439479008330922,1447411412891738,1422954252589441,1415985817674951,190,
1292,1439479008643424,1447411413204244,1422954252901901,1415985818299869,190,
1293,1439479008893427,1447411413516745,1422954253214361,1415985818987274,190,
1294,1439479009205932,1447411413766749,1422954253526821,1415985819674683,190,
1295,1439478512885943,1447410853323502,1422953429509202,1415985208882166,66,
1296,1439478513135948,1447410853573505,1422953430259104,1415985209132131,66,
1297,1439478513448452,1447410853886008,1422953430884023,1415985209382098,66,
1298,1439478513760958,1447410854261012,1422953431446449,1415985209632063,66,
1299,1439478514073463,1447410854636016,1422953431946384,1415985209882029,66,
1300,1439478729076658,1447411130326310,1422953717971491,1415985503217385,130,
1301,1439478729701667,1447411130888813,1422953718408934,1415985503592336,130,
1302,1439478730264174,1447411131451318,1422953718846376,1415985503967285,130,
1303,1439478730764181,1447411132013820,1422953719221327,1415985504279741,130,
1304,1439478731264192,1447411132576328,1422953719658771,1415985504654691,130,
1305,1439480826359529,1447412860344882,1422955346073628,1415987134498031,387,
1306,1439480826797038,1447412860719873,1422955346823532,1415987134810486,387,
1307,1439480827172049,1447412861094879,1422955347698420,1415987135185436,387,
1308,1439480827547053,1447412861407381,1422955348698292,1415987135560386,387,
1309,1439480827922059,1447412861782386,1422955349823147,1415987135935336,387,
1310,1439480815109353,1447412850407255,1422955336137404,1415987120937349,384,
1311,1439480815546861,1447412850844762,1422955336512355,1415987121749743,384,
1312,1439480815984372,1447412851157260,1422955336887306,1415987122499641,384,
1313,1439480816421879,1447412851532266,1422955337262258,1415987123062066,384,
1314,1439480816859386,1447412851907268,1422955337637222,1415987123624490,384,
1315,1439479282460144,1447411699457275,1422954606793674,1415986065704054,239,
1316,1439479283085156,1447411699832276,1422954607168624,1415986066079013,239,
1317,1439479283710168,1447411700207281,1422954607543576,1415986066453949,239,
1318,1439479284335179,1447411700582285,1422954607918528,1415986066828900,239,
1319,1439479285022692,1447411700957290,1422954608355969,1415986067203851,239,
1320,1439480504791909,1447412365964451,1422955078170518,1415986587071480,327,
1321,1439480505166917,1447412366401955,1422955078482976,1415986587446429,327,
1322,1439480505604423,1447412366901961,1422955078795438,1415986587758885,327,
1323,1439480506041933,1447412367401968,1422955079107898,1415986588071345,327,
1324,1439480506541939,1447412367901972,1422955079420358,1415986588383803,327,
1325,1439478553386538,1447410933449302,1422953532120778,1415985322179341,81,
1326,1439478553636542,1447410933824307,1422953532433238,1415985322491803,81,
1327,1439478553886550,1447410934199311,1422953532745696,1415985322741766,81,
1328,1439478554136552,1447410934574313,1422953533058156,1415985323054226,81,
1329,1439478554386555,1447410934949320,1422953533370615,1415985323304191,81,
1330,1439478492385644,1447410835448321,1422953377141059,1415985189384804,58,
1331,1439478492635649,1447410835698324,1422953377391026,1415985189634769,58,
1332,1439478492948155,1447410835948323,1422953377703485,1415985189884735,58,
1333,1439478493260659,1447410836198325,1422953378015944,1415985190134701,58,
1334,1439478493510664,1447410836448327,1422953378328403,1415985190384665,58,
1335,1439481052238141,1447413174723344,1422955581668417,1415987330909197,450,
1336,1439481052425642,1447413174973348,1422955581980877,1415987331284147,450,
1337,1439481052738145,1447413175223348,1422955582230845,1415987331659097,450,
1338,1439481052925646,1447413175473351,1422955582543306,1415987332096550,450,
1339,1439481053113150,1447413175785856,1422955582855765,1415987332533977,450,
1340,1439478312633099,1447410607133622,1422953234034816,1415985067713774,15,
1341,1439478313070602,1447410607383625,1422953234409767,1415985067963741,15,
1342,1439478313508110,1447410607633625,1422953234784717,1415985068213705,15,
1343,1439478313945616,1447410607883626,1422953235159669,1415985068463673,15,
1344,1439478314320628,1447410608133632,1422953235534619,1415985068713639,15,
1345,1439480305851233,1447412204087698,1422954953686516,1415986487709822,298,
1346,1439480306351243,1447412204462702,1422954953998975,1415986488022280,298,
1347,1439480306851251,1447412204837706,1422954954311435,1415986488334738,298,
1348,1439480307288759,1447412205212712,1422954954623895,1415986488647196,298,
1349,1439480307726267,1447412205587716,1422954954936355,1415986488959652,298,
1350,1439479524713923,1447411767958013,1422954690407897,1415986133007495,260,
1351,1439479525838942,1447411769583029,1422954690845338,1415986133382444,260,
1352,1439479526963966,1447411776208101,1422954691282783,1415986133757397,260,
1353,1439479528151483,1447411793270783,1422954691720227,1415986134132346,260,
1354,1439479529276501,1447411858333980,1422954692157671,1415986134507293,260,
1355,1439478346571057,1447410637883929,1422953264405834,1415985094647627,23,
1356,1439478346883562,1447410638196414,1422953264718291,1415985094960081,23,
1357,1439478347133564,1447410638508913,1422953265030751,1415985095272541,23,
1358,1439478347446069,1447410638883913,1422953265343210,1415985095585000,23,
1359,1439478347696073,1447410639196419,1422953265655668,1415985095897454,23,
1360,1439478935892301,1447411330078379,1422953887199412,1415985691441976,167,
1361,1439478936267307,1447411330578382,1422953887636856,1415985691691939,167,
1362,1439478936642313,1447411331078388,1422953888074298,1415985691941907,167,
1363,1439478937017319,1447411331578395,1422953888511742,1415985692254365,167,
1364,1439478937392325,1447411332015897,1422953888949185,1415985692504333,167,
1365,1439480724545399,1447412663155202,1422955281331936,1415986879844686,368,
1366,1439480724920406,1447412664030212,1422955282019346,1415986880657081,368,
1367,1439480725295414,1447412664967724,1422955282769250,1415986881656946,368,
1368,1439480725670420,1447412666030236,1422955283581646,1415986882781795,368,
1369,1439480726045427,1447412667280251,1422955284331550,1415986884594052,368,
1370,1439481040050454,1447413161160700,1422955567232768,1415987318848312,444,
1371,1439481040300456,1447413161410703,1422955567545228,1415987319098281,444,
1372,1439481040550461,1447413161660707,1422955567857689,1415987319348248,444,
1373,1439481040800464,1447413161910709,1422955568107656,1415987319598211,444,
1374,1439481041050469,1447413162160713,1422955568420116,1415987319848180,444,
1375,1439478561949166,1447410945761929,1422953542619405,1415985331428094,85,
1376,1439478562199170,1447410946136934,1422953542931866,1415985331740551,85,
1377,1439478562449173,1447410946449435,1422953543306816,1415985332053011,85,
1378,1439478562761677,1447410946824439,1422953543681767,1415985332365467,85,
1379,1439478563011683,1447410947199445,1422953544056717,1415985332677922,85,
1380,1439478969705320,1447411375078844,1422954195971780,1415985719250723,177,
1381,1439478970017817,1447411375391352,1422954196471715,1415985719500691,177,
1382,1439478970330323,1447411375703855,1422954196909157,1415985719813145,177,
1383,1439478970642829,1447411376016356,1422954197346601,1415985720063115,177,
1384,1439478970955334,1447411376328860,1422954197784044,1415985720375572,177,
1385,1439478376883993,1447410663446644,1422953295839212,1415985127643160,36,
1386,1439478377133997,1447410663696647,1422953296089179,1415985127893125,36,
1387,1439478377446502,1447410663946650,1422953296339145,1415985128143091,36,
1388,1439478377759007,1447410664196652,1422953296589113,1415985128393059,36,
1389,1439478378071513,1447410664446655,1422953296839080,1415985128643024,36,
1390,1439479243272032,1447411665206912,1422954574922783,1415986032708492,232,
1391,1439479244147048,1447411665956924,1422954576297605,1415986033645864,232,
1392,1439479245522070,1447411666894433,1422954578047381,1415986034708225,232,
1393,1439479252272188,1447411671331983,1422954579109745,1415986035958057,232,
1394,1439479254959731,1447411673019499,1422954579797155,1415986037770324,232,
1395,1439480819171921,1447412853719788,1422955339199511,1415987126811563,385,
1396,1439480819671925,1447412854157293,1422955339511969,1415987127373986,385,
1397,1439480820171927,1447412854532300,1422955339824430,1415987127936413,385,
1398,1439480820609435,1447412854907305,1422955340199381,1415987128498837,385,
1399,1439480821046939,1447412855282308,1422955340511841,1415987129061262,385,
1400,1439480885360482,1447412934720689,1422955407378264,1415987187928368,404,
1401,1439480885860491,1447412935095691,1422955407815709,1415987188428297,404,
1402,1439480886423001,1447412935470693,1422955408253153,1415987188990723,404,
1403,1439480886860510,1447412935845695,1422955408690596,1415987189615642,404,
1404,1439480887298013,1447412936220699,1422955409128040,1415987190240556,404,
1405,1439478515448482,1447410856073523,1422953434196089,1415985211069369,67,
1406,1439478515760992,1447410856386025,1422953434633532,1415985211319336,67,
1407,1439478516073493,1447410856698529,1422953435070976,1415985211569302,67,
1408,1439478516385999,1447410857011032,1422953435508418,1415985211819267,67,
1409,1439478516698505,1447410857386036,1422953435883368,1415985212069234,67,
1410,1439480646669172,1447412535528808,1422955182344641,1415986668873000,352,
1411,1439480647169181,1447412536341318,1422955183407004,1415986669810374,352,
1412,1439480647981693,1447412537653834,1422955185031795,1415986670810236,352,
1413,1439480649356715,1447412542278889,1422955195842908,1415986672997445,352,
1414,1439480652169261,1447412543216392,1422955205841624,1415986675934553,352,
1415,1439481023112683,1447413133347884,1422955546672903,1415987302163049,436,
1416,1439481023362686,1447413133597885,1422955546985363,1415987302413018,436,
1417,1439481023675190,1447413133847888,1422955547297824,1415987302662985,436,
1418,1439481023925196,1447413134097891,1422955547547791,1415987302912947,436,
1419,1439481024175197,1447413134347895,1422955547860253,1415987303162916,436,
1420,1439481071425946,1447413242224105,1422955605102913,1415987376215620,460,
1421,1439481071675948,1447413242474108,1422955605352882,1415987376528083,460,
1422,1439481071925952,1447413242724113,1422955605665342,1415987376840538,460,
1423,1439481072175957,1447413242974114,1422955605977802,1415987377215488,460,
1424,1439481072425962,1447413243286620,1422955606227770,1415987377527961,460,
1425,1439478721951563,1447411123826246,1422953713222111,1415985499717857,129,
1426,1439478722514065,1447411124638750,1422953713909522,1415985500342774,129,
1427,1439478723076569,1447411125513755,1422953714534441,1415985500905198,129,
1428,1439478723701574,1447411126326262,1422953715096866,1415985501405130,129,
1429,1439478724514088,1447411127138772,1422953715659293,1415985501842570,129,
1430,1439480862860114,1447412910470423,1422955381506583,1415987166993675,396,
1431,1439480863172617,1447412910782926,1422955381819042,1415987167243641,396,
1432,1439480863485120,1447412911095429,1422955382131503,1415987167556100,396,
1433,1439480863797621,1447412911407932,1422955382443963,1415987167806062,396,
1434,1439480864110127,1447412911720433,1422955382756423,1415987168118525,396,
1435,1439480256475448,1447412152774649,1422954901318249,1415986437841521,289,
1436,1439480256787954,1447412153212154,1422954901630709,1415986438216468,289,
1437,1439480257100460,1447412153649659,1422954901943170,1415986438528924,289,
1438,1439480257475467,1447412154087164,1422954902255628,1415986438841386,289,
1439,1439480257787973,1447412154524668,1422954902568088,1415986439216334,289,
1440,1439480491166679,1447412350651786,1422955065297172,1415986564387025,323,
1441,1439480491791689,1447412351214290,1422955065797108,1415986564761975,323,
1442,1439480492354198,1447412351776798,1422955066297044,1415986565136924,323,
1443,1439480492916708,1447412352276804,1422955066734487,1415986565511876,323,
1444,1439480493416721,1447412352776814,1422955067171931,1415986565886824,323,
1445,1439478785952526,1447411207577121,1422953786087600,1415985602828932,143,
1446,1439478786265028,1447411207827109,1422953786400057,1415985603078903,143,
1447,1439478786515035,1447411208139614,1422953786712516,1415985603391357,143,
1448,1439478786765041,1447411208389616,1422953787087468,1415985603703818,143,
1449,1439478787015045,1447411208702122,1422953787399927,1415985604016275,143,
1450,1439481069425906,1447413240036581,1422955602853202,1415987373778446,459,
1451,1439481069675909,1447413240286583,1422955603103171,1415987374090907,459,
1452,1439481069925915,1447413240536587,1422955603353138,1415987374403366,459,
1453,1439481070175919,1447413240786589,1422955603603106,1415987374715824,459,
1454,1439481070425924,1447413241036593,1422955603853074,1415987375028283,459,
1455,1439481063425816,1447413231098981,1422955595854099,1415987365654539,456,
1456,1439481063675824,1447413231786489,1422955596104067,1415987365966996,456,
1457,1439481063925827,1447413232286496,1422955596416527,1415987366279453,456,
1458,1439481064113330,1447413232786503,1422955596666495,1415987366591914,456,
1459,1439481064363335,1447413233224005,1422955596978955,1415987366904372,456,
1460,1439478974955408,1447411380516408,1422954203658282,1415985723875100,179,
1461,1439478975267913,1447411380828915,1422954204095725,1415985724125064,179,
1462,1439478975642919,1447411381203915,1422954204533169,1415985724375032,179,
1463,1439478975955424,1447411381516422,1422954204970612,1415985724624999,179,
1464,1439478976267930,1447411381828922,1422954205408055,1415985724874962,179,
1465,1439481021050143,1447413131222858,1422955544423193,1415987299975845,435,
1466,1439481021300148,1447413131472861,1422955544735651,1415987300225811,435,
1467,1439481021550154,1447413131722864,1422955545048111,1415987300475774,435,
1468,1439481021800158,1447413131972870,1422955545360571,1415987300725744,435,
1469,1439481022050165,1447413132222871,1422955545610539,1415987300975711,435,
1470,1439478460385195,1447410803823008,1422953339895938,1415985156639235,44,
1471,1439478460885204,1447410804260510,1422953340333380,1415985157076676,44,
1472,1439478461322709,1447410804698013,1422953340770823,1415985157514116,44,
1473,1439478461760213,1447410805135515,1422953341208265,1415985157889064,44,
1474,1439478462260220,1447410805510520,1422953341645708,1415985158264013,44,
1475,1439478559761639,1447410942636890,1422953539932256,1415985329178399,84,
1476,1439478560011640,1447410942949392,1422953540244716,1415985329428366,84,
1477,1439478560261641,1447410943324396,1422953540557176,1415985329678330,84,
1478,1439478560511648,1447410943699401,1422953540869634,1415985329928299,84,
1479,1439478560761647,1447410944074406,1422953541182095,1415985330178264,84,
1480,1439478510073405,1447410850885979,1422953398763227,1415985206382504,65,
1481,1439478510385907,1447410851198484,1422953399513130,1415985206694957,65,
1482,1439478510635911,1447410851448486,1422953400388015,1415985206944927,65,
1483,1439478510948415,1447410851760988,1422953402012802,1415985207194892,65,
1484,1439478511260920,1447410852010987,1422953412011493,1415985207444857,65,
1485,1439478398509306,1447410688384390,1422953305587934,1415985140453925,40,
1486,1439478399196816,1447410689696901,1422953306025376,1415985140953858,40,
1487,1439478399759323,1447410690571908,1422953306462819,1415985141453786,40,
1488,1439478400321832,1447410691196909,1422953306962753,1415985141953721,40,
1489,1439478400946841,1447410691759414,1422953307587671,1415985142453655,40,
1490,1439480658544353,1447412548341440,1422955220527239,1415986681371322,354,
1491,1439480658919359,1447412548653945,1422955220777207,1415986681621287,354,
1492,1439480659356866,1447412548966450,1422955221027175,1415986681933747,354,
1493,1439480659794376,1447412549278953,1422955221277142,1415986682183709,354,
1494,1439480660294385,1447412549591457,1422955221527110,1415986682496170,354,
1495,1439478360071255,1447410650821525,1422953280278751,1415985112082766,29,
1496,1439478360321257,1447410651009027,1422953280591210,1415985112395220,29,
1497,1439478360571259,1447410651259029,1422953280903669,1415985112645190,29,
1498,1439478360821260,1447410651446531,1422953281153637,1415985112957644,29,
1499,1439478361071262,1447410651696534,1422953281466095,1415985113270105,29,
1500,1439480667232001,1447412551153981,1422955222776951,1415986683746003,355,
1501,1439480667919514,1447412551528981,1422955223026919,1415986684058457,355,
1502,1439480668357018,1447412551903986,1422955223339379,1415986684370920,355,
1503,1439480668857022,1447412552278994,1422955223589345,1415986684683378,355,
1504,1439480669232024,1447412552654011,1422955223901806,1415986685058326,355,
1505,1439480476166439,1447412337776648,1422955039800449,1415986538265529,320,
1506,1439480476541448,1447412338089156,1422955040112907,1415986538577990,320,
1507,1439480476916456,1447412338464158,1422955040425367,1415986538890448,320,
1508,1439480477291461,1447412338776662,1422955040737826,1415986539140415,320,
1509,1439480477666467,1447412339151665,1422955041050288,1415986539452873,320,
1510,1439481120426728,1447413310162359,1422955656971267,1415987428521109,476,
1511,1439481120676732,1447413310412362,1422955657283726,1415987428771079,476,
1512,1439481120926739,1447413310724865,1422955657596187,1415987429021046,476,
1513,1439481121176742,1447413310974865,1422955657908647,1415987429271009,476,
1514,1439481121426744,1447413311224866,1422955658221106,1415987429520979,476,
1515,1439480510542004,1447412371152015,1422955080982657,1415986589758620,328,
1516,1439480513729537,1447412372339528,1422955081357609,1415986590071078,328,
1517,1439480529104783,1447412374089548,1422955081732561,1415986590383532,328,
1518,1439480538042426,1447412382214634,1422955082107512,1415986590695995,328,
1519,1439480559792782,1447412395089779,1422955082544957,1415986591070942,328,
1520,1439478737014290,1447411138763894,1422953724470642,1415985509529034,132,
1521,1439478737389295,1447411139201399,1422953724845594,1415985509903983,132,
1522,1439478737764301,1447411139638905,1422953725220544,1415985510278931,132,
1523,1439478738201808,1447411140076411,1422953725595495,1415985510653880,132,
1524,1439478738576816,1447411140513915,1422953726032938,1415985511028831,132,
1525,1439478322258232,1447410613508681,1422953243908520,1415985074275387,18,
1526,1439478322570737,1447410613758681,1422953244283471,1415985074525352,18,
1527,1439478322883240,1447410614008683,1422953244658423,1415985074775316,18,
1528,1439478323258245,1447410614258686,1422953245033374,1415985075025283,18,
1529,1439478323633249,1447410614508688,1422953245470816,1415985075275250,18,
1530,1439480248287832,1447412141337025,1422954882820628,1415986429592629,286,
1531,1439480248600337,1447412141712029,1422954883570532,1415986429905086,286,
1532,1439480248975342,1447412142149536,1422954884632896,1415986430217545,286,
1533,1439480249350359,1447412142587040,1422954890007204,1415986430530002,286,
1534,1439480249662847,1447412143024543,1422954892819342,1415986430842457,286,
1535,1439479332273421,1447411730520101,1422954650600526,1415986095200084,250,
1536,1439479332648424,1447411730895106,1422954650975478,1415986095512540,250,
1537,1439479333023430,1447411731270110,1422954651287937,1415986095825001,250,
1538,1439479333398438,1447411731645117,1422954651600397,1415986096137459,250,
1539,1439479333773445,1447411732020125,1422954651975349,1415986096449914,250,
1540,1439478364696314,1447410654571567,1422953284778161,1415985117394547,31,
1541,1439478364946323,1447410654821570,1422953285028129,1415985117644510,31,
1542,1439478365196323,1447410655009072,1422953285278096,1415985117894479,31,
1543,1439478365446328,1447410655196574,1422953285528063,1415985118144446,31,
1544,1439478365696331,1447410655384076,1422953285778031,1415985118394410,31,
1545,1439478374196448,1447410661571626,1422953293464523,1415985125705919,35,
1546,1439478374508952,1447410661821629,1422953293714491,1415985125955886,35,
1547,1439478374821458,1447410662009134,1422953293964457,1415985126205853,35,
1548,1439478375071462,1447410662259134,1422953294214425,1415985126455816,35,
1549,1439478375383971,1447410662446638,1422953294464392,1415985126705787,35,
1550,1439480301663677,1447412200337654,1422954950874377,1415986484960192,297,
1551,1439480302101182,1447412200837657,1422954951249328,1415986485335140,297,
1552,1439480302601184,1447412201337664,1422954951561789,1415986485647600,297,
1553,1439480303038688,1447412201775169,1422954951936741,1415986485960053,297,
1554,1439480303538695,1447412202212677,1422954952249198,1415986486272514,297,
1555,1439479216209131,1447411630269047,1422954547176362,1415986000212868,224,
1556,1439479216584134,1447411630769052,1422954547613806,1415986000587816,224,
1557,1439479217021641,1447411631206555,1422954548051249,1415986000962766,224,
1558,1439479217459149,1447411631706560,1422954548488693,1415986001337717,224,
1559,1439479217834155,1447411632206566,1422954548926136,1415986001712667,224,
1560,1439480135411028,1447412010460614,1422954779646404,1415986310858584,272,
1561,1439480135911039,1447412010898118,1422954780083848,1415986311233533,272,
1562,1439480136411048,1447412011398123,1422954780521290,1415986311545989,272,
1563,1439480136848557,1447412011835630,1422954780958735,1415986311858450,272,
1564,1439480137286063,1447412012273133,1422954781458672,1415986312233399,272,
1565,1439478677138379,1447411047825462,1422953664166019,1415985435226566,117,
1566,1439478677575888,1447411048325468,1422953664603463,1415985435601515,117,
1567,1439478678075893,1447411048825473,1422953665103398,1415985436038960,117,
1568,1439478678575899,1447411049387977,1422953665603330,1415985436538890,117,
1569,1439478679075909,1447411050012984,1422953666165758,1415985437101312,117,
1570,1439479075394452,1447411519267869,1422954337078505,1415985908412727,197,
1571,1439479075894461,1447411520205379,1422954341827890,1415985908787675,197,
1572,1439479076394468,1447411520955383,1422954390009160,1415985909225117,197,
1573,1439479076956975,1447411521517886,1422954436628134,1415985909662561,197,
1574,1439479077394483,1447411522080391,1422954437815481,1415985910099999,197,
1575,1439480934798768,1447412993221352,1422955465433320,1415987235734458,418,
1576,1439480935111272,1447412993596343,1422955465808271,1415987235984423,418,
1577,1439480935423774,1447412993971347,1422955466183223,1415987236296883,418,
1578,1439480935798780,1447412994346352,1422955466620667,1415987236609337,418,
1579,1439480936111281,1447412994783854,1422955466995619,1415987236921797,418,
1580,1439480878985367,1447412927783104,1422955400754114,1415987182116647,402,
1581,1439480879360371,1447412928158108,1422955401129066,1415987182429104,402,
1582,1439480879735376,1447412928533113,1422955401504019,1415987182741563,402,
1583,1439480880047882,1447412928908117,1422955401878969,1415987183054022,402,
1584,1439480880360388,1447412929283125,1422955402253922,1415987183366477,402,
1585,1439479181271072,1447411590081111,1422954511493467,1415985969529495,216,
1586,1439479181896084,1447411590768617,1422954512055894,1415985970029432,216,
1587,1439479182646098,1447411591518625,1422954512618323,1415985970529363,216,
1588,1439479183521109,1447411592206133,1422954513118257,1415985971029293,216,
1589,1439479184458620,1447411592831141,1422954513618194,1415985971529230,216,
1590,1439480873485296,1447412921533042,1422955394442423,1415987177367282,400,
1591,1439480873797798,1447412921845546,1422955394942360,1415987177617251,400,
1592,1439480874110305,1447412922220553,1422955395379804,1415987177929707,400,
1593,1439480874422808,1447412922533055,1422955395817248,1415987178179675,400,
1594,1439480874797814,1447412922845561,1422955396254691,1415987178492130,400,
1595,1439478691888614,1447411093575933,1422953681476258,1415985473283925,121,
1596,1439478692263618,1447411093950939,1422953681851208,1415985473596387,121,
1597,1439478692638627,1447411094325942,1422953682226160,1415985473908844,121,
1598,1439478693013630,1447411094700947,1422953682601111,1415985474221301,121,
1599,1439478693388635,1447411095075950,1422953682976062,1415985474533758,121,
1600,1439479267147402,1447411685332121,1422954593232921,1415986050456106,235,
1601,1439479267522408,1447411685769641,1422954593732859,1415986050956038,235,
1602,1439479267897420,1447411686207131,1422954594170312,1415986051455967,235,
1603,1439479268272421,1447411686644639,1422954594607745,1415986051955902,235,
1604,1439479268647428,1447411687144645,1422954595045188,1415986052455835,235,
1605,1439480568417910,1447412446465330,1422955090106485,1415986595882798,330,
1606,1439480568917919,1447412446902834,1422955090606422,1415986596257748,330,
1607,1439480569355424,1447412447277838,1422955091106357,1415986596570204,330,
1608,1439480569792930,1447412447652841,1422955091543801,1415986596882663,330,
1609,1439480570230438,1447412448027842,1422955091981245,1415986597195122,330,
1610,1439479357836313,1447411749832809,1422954673097627,1415986117697058,255,
1611,1439479358336322,1447411750395319,1422954673535072,1415986118009512,255,
1612,1439479358898833,1447411750895325,1422954673972514,1415986118321973,255,
1613,1439479359461339,1447411751395329,1422954674409957,1415986118634431,255,
1614,1439479360023848,1447411751832833,1422954674847401,1415986118946900,255,
1615,1439479192333754,1447411600643730,1422954519804895,1415985976778523,218,
1616,1439479192771259,1447411601206239,1422954520242337,1415985977153473,218,
1617,1439479193208764,1447411601768740,1422954520742274,1415985977528422,218,
1618,1439479193646268,1447411602393743,1422954521242208,1415985977903370,218,
1619,1439479194146277,1447411603018749,1422954521742144,1415985978340811,218,
1620,1439480808046747,1447412844032191,1422955330013189,1415987081442648,382,
1621,1439480808546747,1447412844407196,1422955330325649,1415987081817596,382,
1622,1439480808984250,1447412844782199,1422955330700600,1415987082130052,382,
1623,1439480809421754,1447412845094702,1422955331013060,1415987082442512,382,
1624,1439480809859261,1447412845469703,1422955331325521,1415987082817462,382,
1625,1439479089707164,1447411535393033,1422954453126003,1415985924035623,202,
1626,1439479089957168,1447411535705538,1422954453438463,1415985924348079,202,
