,Serie,northing.1,timestamp,easting
2294,461,5736068.27629,1447413245411640,620034.678522
55,14,5735697.40543,1447410604758601,620017.786958
56,14,5735696.53877,1447410605008602,620018.468801
57,14,5735694.61167,1447410605321103,620019.275199
58,14,5735692.58683,1447410605571107,620019.948549
59,14,5735690.54413,1447410605883609,620020.739242
565,116,5735238.97161,1447411044200420,620529.856838
566,116,5735238.72447,1447411044575425,620527.673913
567,116,5735238.50518,1447411044950428,620525.544366
568,116,5735238.24173,1447411045325433,620523.467012
569,116,5735237.96166,1447411045762937,620521.2349
900,183,5735772.14859,1447411397141577,620231.986401
901,183,5735773.48233,1447411397454083,620230.32993
902,183,5735775.04087,1447411397766585,620228.610375
903,183,5735776.45807,1447411398079088,620226.947576
904,183,5735777.8048,1447411398391595,620225.134592
2350,473,5736045.75835,1447413300912250,619868.391806
2351,473,5736043.81102,1447413301537256,619868.585186
2352,473,5736041.79568,1447413302099763,619869.032912
2353,473,5736039.74656,1447413302599771,619869.638849
2354,473,5736037.67283,1447413303037276,619870.366384
300,63,5735714.28212,1447410846385944,620283.784227
301,63,5735712.43013,1447410846635931,620284.425788
302,63,5735710.2276,1447410846885935,620285.118354
303,63,5735708.16547,1447410847135937,620285.814454
304,63,5735706.0017,1447410847385940,620286505.0
1440,291,5735012.8575,1447412161962248,619645.996027
1441,291,5735012.15893,1447412162524754,619644.051696
1442,291,5735011.46346,1447412163149761,619641.777553
1443,291,5735010.78168,1447412163649767,619639.798242
1444,291,5735010.15932,1447412164149772,619637.797563
320,67,5735637.92192,1447410856073523,620306.858055
321,67,5735635.86727,1447410856386025,620307.518968
322,67,5735633.71015,1447410856698529,620308.129647
323,67,5735631.71716,1447410857011032,620308.775884
324,67,5735629.62742,1447410857386036,620309.519605
2240,451,5735869.16667,1447413177098373,620067.18107
2241,451,5735871.20078,1447413177348381,620066.884956
2242,451,5735873.63556,1447413177660880,620066.63061
2243,451,5735875.66155,1447413177910891,620066.406504
2244,451,5735878.03456,1447413178223390,620066.0817
2245,452,5735887.94506,1447413179473399,620064.731952
2246,452,5735890.48886,1447413179785901,620064.389736
2247,452,5735892.82748,1447413180098405,620064.054887
2248,452,5735895.35267,1447413180348410,620063.705455
2249,452,5735897.75194,1447413180660912,620063.374351
1325,268,5735281.94701,1447411950522460,619878.394502
1326,268,5735279.98478,1447411951022467,619878.662489
1327,268,5735277.94427,1447411951522473,619878.907106
1328,268,5735275.85651,1447411952084980,619879.1565
1329,268,5735273.85797,1447411952647487,619879.34233
1870,377,5735081.0482,1447412791906610,619860.163183
1871,377,5735082.94963,1447412792281612,619860.698123
1872,377,5735085.03602,1447412792656616,619861.147877
1873,377,5735086.59551,1447412793031620,619861.527164
1874,377,5735086.95382,1447412793406626,619861.915567
1285,260,5735416.30588,1447411767958013,619865.321555
1286,260,5735414.24731,1447411769583029,619866.013298
1287,260,5735412.15414,1447411776208101,619866.603367
1288,260,5735410.06392,1447411793270783,619867.020998
1289,260,5735408.02309,1447411858333980,619866.688219
1635,330,5734754.82407,1447412446465330,619981.112112
1636,330,5734754.54877,1447412446902834,619978.839764
1637,330,5734754.31499,1447412447277838,619976.699012
1638,330,5734754.03547,1447412447652841,619974.573981
1639,330,5734753.75398,1447412448027842,619972.418297
1380,279,5735090.09224,1447412113649215,619862.119603
1381,279,5735087.92184,1447412114211728,619861.139891
1382,279,5735085.7722,1447412114774227,619859.820744
1383,279,5735083.6868,1447412115336733,619858.174259
1384,279,5735081.49067,1447412115899241,619856.245832
2190,441,5735682.56727,1447413153848122,620088.77403
2191,441,5735684.86993,1447413154223126,620088.47958
2192,441,5735687.01515,1447413154598126,620088.17069
2193,441,5735689.30841,1447413154910628,620087.890756
2194,441,5735691.41871,1447413155285631,620087.599349
1970,397,5735342.60453,1447412913220444,619969.345163
1971,397,5735344.82019,1447412913532948,619968.646677
1972,397,5735347.02082,1447412913845450,619968.005272
1973,397,5735349.23709,1447412914157955,619967.359762
1974,397,5735351.31124,1447412914470461,619966.695826
1525,308,5734972.06975,1447412305338790,619806.212588
1526,308,5734972.25192,1447412306026299,619808.447755
1527,308,5734971.70929,1447412306588806,619810.594291
1528,308,5734971.41172,1447412307088815,619812.71234
1529,308,5734971.67395,1447412307526317,619814.76367
620,127,5735153.57337,1447411115138657,620352.491069
621,127,5735153.05468,1447411115638663,620349.990255
622,127,5735152.57792,1447411116013666,620348.035192
623,127,5735152.07229,1447411116451173,620345.845116
624,127,5735151.58853,1447411116826175,620343.90786
350,73,5735533.26028,1447410906386525,620344.086853
351,73,5735532.28704,1447410906949028,620344.899117
352,73,5735530.34726,1447410907511540,620345.816543
353,73,5735529.69755,1447410908074047,620346.721011
354,73,5735528.01873,1447410908699053,620347.650405
260,55,5735826.99069,1447410829448258,620179.349634
261,55,5735825.02282,1447410829698258,620180.905973
262,55,5735823.34198,1447410829948262,620182.602832
263,55,5735821.38654,1447410830198266,620184.280593
264,55,5735819.59852,1447410830448266,620185.995814
170,37,5735862.71134,1447410665571670,620069.673552
171,37,5735865.12083,1447410665821671,620069.493287
172,37,5735867.52304,1447410666071673,620069.298084
173,37,5735869.75594,1447410666321677,620069.164912
174,37,5735872.11103,1447410666571681,620068.962011
1680,339,5734820.74259,1447412478778179,619843.907074
1681,339,5734822.81466,1447412479278183,619842.880206
1682,339,5734824.65754,1447412479778188,619841.846242
1683,339,5734826.81928,1447412480278195,619840.760133
1684,339,5734828.95013,1447412480778200,619839.714628
1835,370,5735045.47232,1447412682405415,619741.566072
1836,370,5735046.05174,1447412682780419,619743.597963
1837,370,5735046.73462,1447412683155423,619745.734563
1838,370,5735047.23592,1447412683530430,619747.878268
1839,370,5735047.76928,1447412683905435,619749.958144
10,5,5735854.71733,1447410579445870,619957.890831
11,5,5735852.82296,1447410579820874,619958.735343
12,5,5735850.81415,1447410580133379,619959.545557
13,5,5735848.74948,1447410580445881,619960.312663
14,5,5735846.90859,1447410580758384,619961.141452
1400,283,5735057.03747,1447412129336885,619790.69369
1401,283,5735056.52752,1447412129836891,619788.516308
1402,283,5735056.04927,1447412130274413,619786.5576
1403,283,5735055.55272,1447412130774402,619784.432818
1404,283,5735055.06667,1447412131274409,619782.26865
1730,349,5734854.8719,1447412524403687,619680.503086
1731,349,5734854.88679,1447412524903690,619677.878124
1732,349,5734854.89779,1447412525341191,619675.537941
1733,349,5734855.04995,1447412525716193,619673.425458
1734,349,5734855.05108,1447412526091199,619671.269281
470,97,5735466.23222,1447410980512282,620653.731188
471,97,5735464.19609,1447410980824785,620654.226115
472,97,5735462.19112,1447410981199791,620654.86442
473,97,5735459.93134,1447410981449792,620655.293306
474,97,5735457.93331,1447410981762298,620655.800646
735,150,5735410.91388,1447411223139763,620397.119484
736,150,5735412.80174,1447411223389764,620396.323588
737,150,5735414.85095,1447411223702269,620395.417294
738,150,5735416.74254,1447411224014772,620394.459163
739,150,5735418.79377,1447411224327275,620393.508236
235,50,5735907.81018,1447410819448166,620118.30908
236,50,5735905.93669,1447410819760669,620119.774007
237,50,5735903.72579,1447410819948174,620120.764962
238,50,5735901.88651,1447410820198177,620122.050623
239,50,5735899.6894,1447410820448180,620123.381805
1930,389,5735219.46996,1447412867657454,619976.641175
1931,389,5735219.61621,1447412868157457,619978.958645
1932,389,5735219.92274,1447412868657463,619980.997834
1933,389,5735220.23691,1447412869157468,619982.995034
1934,389,5735220.47304,1447412869719974,619985.060761
2025,408,5735531.08846,1447412949970854,619911.194468
2026,408,5735532.42389,1447412950470860,619912.782274
2027,408,5735533.70126,1447412950970870,619914.3728
2028,408,5735534.95541,1447412951408372,619915.98651
2029,408,5735536.17512,1447412951970881,619917.81663
985,200,5736022.76237,1447411530767991,620046.23117
986,200,5736024.83291,1447411531080492,620045.862605
987,200,5736027.24903,1447411531330497,620045.534292
988,200,5736029.35722,1447411531580500,620045.228066
989,200,5736031.79793,1447411531830502,620044.89173
2380,479,5735940.05812,1447413316599926,619917.868899
2381,479,5735938.07659,1447413316849931,619918.946578
2382,479,5735936.06078,1447413317099930,619919.940976
2383,479,5735933.73905,1447413317349933,619920.988434
2384,479,5735931.72925,1447413317599952,619921.974777
1965,396,5735324.44392,1447412910470423,619975.020237
1966,396,5735326.52581,1447412910782926,619974.40647
1967,396,5735328.65844,1447412911095429,619973.751627
1968,396,5735330.66706,1447412911407932,619973.096476
1969,396,5735332.86143,1447412911720433,619972.46664
2205,444,5735739.60507,1447413161160700,620080.396914
2206,444,5735741.84534,1447413161410703,620080.11805
2207,444,5735744.2834,1447413161660707,620079.866302
2208,444,5735746.53884,1447413161910709,620079.593305
2209,444,5735748.98473,1447413162160713,620079.33817
1020,207,5736095.77681,1447411551705716,619989.153293
1021,207,5736094908.0,1447411552018218,619987.044906
1022,207,5736094.04189,1447411552330719,619984.766347
1023,207,5736093.26099,1447411552643222,619982.62566
1024,207,5736092.55651,1447411552955729,619980.336467
1460,295,5734983.10678,1447412191775071,619581.427235
1461,295,5734981.18281,1447412192337577,619580.893111
1462,295,5734979.13468,1447412192837582,619580.729594
1463,295,5734977.02578,1447412193275087,619580.914951
1464,295,5734974.99203,1447412193775095,619581.538273
1625,328,5734774.44416,1447412371152015,620004.143196
1626,328,5734772.92511,1447412372339528,620003.058014
1627,328,5734772.66785,1447412374089548,620001.867012
1628,328,5734772.14108,1447412382214634,620001.254789
1629,328,5734771.02978,1447412395089779,620001.374204
1390,281,5735061.54471,1447412121961813,619827.877664
1391,281,5735061.41156,1447412122336818,619825.71402
1392,281,5735061.26745,1447412122711823,619823.712641
1393,281,5735061.09474,1447412123149328,619821.427109
1394,281,5735060.90377,1447412123586833,619819.021887
325,68,5735619.92979,1447410859136068,620312.62469
326,68,5735617.67694,1447410859573561,620313.343616
327,68,5735615.46071,1447410860011064,620314.026675
328,68,5735613.39256,1447410860448570,620314.674977
329,68,5735611.23739,1447410860948578,620315.359462
725,148,5735376.38999,1447411218639725,620412.275673
726,148,5735378.33776,1447411218889726,620411.338507
727,148,5735380.42893,1447411219139725,620410.515468
728,148,5735382.34255,1447411219452228,620409.386487
729,148,5735384.39912,1447411219702228,620408.555028
1445,292,5735007.4043,1447412166649799,619628.129576
1446,292,5735006.97642,1447412167274806,619626.117804
1447,292,5735006.60618,1447412168024814,619624.119756
1448,292,5735006.18013,1447412168962318,619622.12725
1449,292,5735005.73243,1447412170462340,619620.270088
150,33,5735783.21414,1447410658009104,620075.526855
151,33,5735785.68779,1447410658196603,620075.383031
152,33,5735787.8044,1447410658384107,620075.201262
153,33,5735790.85526,1447410658634108,620074.988378
154,33,5735793.65132,1447410658884110,620074.756293
2200,443,5735720.47742,1447413158973171,620083.033605
2201,443,5735722.56899,1447413159223175,620082.717428
2202,443,5735724.88401,1447413159473177,620082.38885
2203,443,5735727.03267,1447413159723185,620082.092224
2204,443,5735729.37322,1447413159973184,620081.776524
415,86,5735625.9957,1447410949011964,620560.489673
416,86,5735627.13621,1447410949511968,620562.479633
417,86,5735628.40475,1447410949949473,620564.203371
418,86,5735629.47161,1447410950511978,620566.347577
419,86,5735630.67318,1447410951011984,620568.239847
1600,323,5734853.26555,1447412350651786,620054.891023
1601,323,5734851.10528,1447412351214290,620054.817261
1602,323,5734849.00422,1447412351776798,620054.523643
1603,323,5734846.94185,1447412352276804,620053.880487
1604,323,5734844.9746,1447412352776814,620053.173997
845,172,5735648.85971,1447411353016115,620147.334919
846,172,5735650.64981,1447411353578623,620146.007671
847,172,5735652.49451,1447411354141131,620144.733039
848,172,5735654.53741,1447411354703633,620143.588559
849,172,5735656.72197,1447411355203635,620142.65579
850,173,5735666.05412,1447411357578664,620138.766149
851,173,5735668.05533,1447411358078672,620138.03677
852,173,5735670.31447,1447411358578678,620137.325964
853,173,5735672.31393,1447411359078682,620136.63126
854,173,5735674.29387,1447411359578683,620135.904377
2295,462,5736078.27012,1447413246661655,620033.083539
2296,462,5736080.18756,1447413246911658,620032.679851
2297,462,5736082.23814,1447413247224161,620032.421252
2298,462,5736084.49915,1447413247474165,620032.034855
2299,462,5736086.76907,1447413247786668,620031.572981
695,142,5735266.68673,1447411205139577,620459.374234
696,142,5735268.55922,1447411205389580,620458.562687
697,142,5735270.64708,1447411205702084,620457.631425
698,142,5735272.66193,1447411205952087,620456.827378
699,142,5735274.89846,1447411206264591,620455.755661
220,47,5735961.97369,1447410813260602,620094.438866
221,47,5735959.72655,1447410813510605,620095.147483
222,47,5735957.75056,1447410813760608,620095.821039
223,47,5735955.43405,1447410814010615,620096.571447
224,47,5735953.40064,1447410814260613,620097.366929
1290,261,5735398.06395,1447411903584479,619867.859785
1291,261,5735395.90361,1447411904334473,619868.020125
1292,261,5735393.91915,1447411905084477,619868.216282
1293,261,5735391.93201,1447411905771979,619868.371313
1294,261,5735389.90458,1447411906521989,619868.510033
1675,338,5734803.43117,1447412474528144,619849.493096
1676,338,5734805.40112,1447412475028150,619848.92061
1677,338,5734807.31224,1447412475465653,619848.54133
1678,338,5734809.45631,1447412475965658,619848.012046
1679,338,5734811.49232,1447412476465663,619847.489104
1010,205,5736107.40396,1447411545393135,620025.209707
1011,205,5736106.96758,1447411545893139,620023.186147
1012,205,5736106.57565,1447411546330645,620021.107549
1013,205,5736106.04347,1447411546768149,620019.033688
1014,205,5736105.35241,1447411547205658,620016.871461
1270,257,5735460.51556,1447411756645382,619859.378308
1271,257,5735458.4025,1447411757020385,619859.660783
1272,257,5735456.43205,1447411757332893,619859.901924
1273,257,5735454.44215,1447411757645393,619860.136093
1274,257,5735452.53779,1447411758020402,619860.384493
1740,351,5734854.24169,1447412531153754,619642.349616
1741,351,5734854.0069,1447412531528758,619640.350652
1742,351,5734853.76827,1447412531966267,619638.095647
1743,351,5734853.6508,1447412532403769,619635.996992
1744,351,5734853.35395,1447412532841277,619633.941619
1000,203,5736078.62461,1447411538143060,620037.009096
1001,203,5736081.0287,1447411538518068,620036.597035
1002,203,5736083.24693,1447411538893069,620036.168156
1003,203,5736085.51631,1447411539268073,620035.743001
1004,203,5736087.67376,1447411539643078,620035.313818
760,155,5735492.39085,1447411259577642,620360.851118
761,155,5735494.24379,1447411260327652,620359.930199
762,155,5735496.08776,1447411260952660,620359.084745
763,155,5735497.99029,1447411261515166,620358.179596
764,155,5735499.60328,1447411262077673,620357.339961
1370,277,5735122.6774,1447412103211615,619868.014562
1371,277,5735120.41364,1447412104149114,619867.55981
1372,277,5735118.27247,1447412104899120,619867.186916
1373,277,5735116.09644,1447412105524128,619866.780212
1374,277,5735114.01724,1447412106086633,619866.439598
915,186,5735811.01037,1447411404016646,620189.772728
916,186,5735812.6121,1447411404266648,620188.1828
917,186,5735814.34026,1447411404516655,620186.727715
918,186,5735815.92718,1447411404766658,620185.156759
919,186,5735817.64037,1447411405016658,620183.70796
2095,422,5735393.44069,1447413061409591,619996.69716
2096,422,5735394.35987,1447413061972098,619998.781382
2097,422,5735395.14149,1447413062472103,620000.623978
2098,422,5735395928.0,1447413062972107,620002.710669
2099,422,5735396.78314,1447413063472110,620004.685217
840,171,5735635.8161,1447411347578566,620161.720107
841,171,5735637.16044,1447411348266086,620159.775263
842,171,5735638.57325,1447411348891074,620158.16848
843,171,5735639.93028,1447411349516076,620156.390875
844,171,5735641.34774,1447411350141083,620154.83585
70,17,5735643.49479,1447410611383661,620039.432251
71,17,5735641.60805,1447410611633663,620040.493684
72,17,5735639.59763,1447410611883669,620041.496852
73,17,5735637724.0,1447410612133668,620042.60757
74,17,5735635.73297,1447410612383669,620043.870316
2265,456,5735964.65965,1447413231098981,620054.319223
2266,456,5735966.92013,1447413231786489,620053.822888
2267,456,5735969.37962,1447413232286496,620053.388489
2268,456,5735971.48452,1447413232786503,620052.963032
2269,456,5735973.77609,1447413233224005,620052.396242
1305,264,5735348.56847,1447411934772297,619871.818125
1306,264,5735346.48147,1447411935209808,619871.886426
1307,264,5735344.43635,1447411935709809,619872.057267
1308,264,5735342.34045,1447411936209812,619872.195585
1309,264,5735340.29612,1447411936709817,619872.414873
210,45,5735990.28748,1447410807323039,620072.336221
211,45,5735989.45133,1447410807698043,620074.37629
212,45,5735988.44267,1447410808073048,620076.338364
213,45,5735987.25682,1447410808448053,620078.347232
214,45,5735985.82221,1447410808885558,620080.459688
745,152,5735445.9511,1447411228327316,620381.805679
746,152,5735447.93514,1447411228639820,620380.98539
747,152,5735449.88365,1447411228952324,620380.116722
748,152,5735451.83815,1447411229264827,620379.253706
749,152,5735453.9403,1447411229577331,620378.465862
2045,412,5735505.07797,1447412968721068,619962.881493
2046,412,5735503.01713,1447412969283577,619962.587855
2047,412,5735500.94024,1447412969846078,619962.043166
2048,412,5735499.05652,1447412970408579,619961.18965
2049,412,5735497.15139,1447412970971082,619960.202877
1750,353,5734856.12015,1447412545528911,619609.101179
1751,353,5734858.10987,1447412545903912,619608.310247
1752,353,5734859.99432,1447412546278916,619607.549596
1753,353,5734862.17186,1447412546591419,619607.002543
1754,353,5734864.43993,1447412546903924,619606.512189
40,11,5735749.27302,1447410597133528,619999.349663
41,11,5735747.29372,1447410597446032,620000.019269
42,11,5735745.3633,1447410597758538,620000.639414
43,11,5735743.44291,1447410598071036,620001.31579
44,11,5735741.27327,1447410598383545,620002.058731
790,161,5735550.7762,1447411305078121,620297.733874
791,161,5735549.80191,1447411305515629,620295.845215
792,161,5735548.82559,1447411305953135,620293.928549
793,161,5735547833.0,1447411306390639,620292.063654
794,161,5735546.97839,1447411306890641,620289.92954
265,56,5735811.03164,1447410831510778,620193.122557
266,56,5735809.35588,1447410831760782,620194.757507
267,56,5735807.55843,1447410831948284,620196.133199
268,56,5735805.91516,1447410832198287,620197.783613
269,56,5735804.15322,1447410832385789,620199.183599
465,96,5735484.42525,1447410978137259,620650.032696
466,96,5735482.17947,1447410978387260,620650.447043
467,96,5735480.18928,1447410978699768,620650.91504
468,96,5735478.18621,1447410978949769,620651.315885
469,96,5735475981.0,1447410979262272,620651.77408
1420,287,5735036.21833,1447412144837063,619717.362037
1421,287,5735035.5929,1447412145212067,619715.406143
1422,287,5735034.90383,1447412145649573,619713.255515
1423,287,5735034.27191,1447412146087077,619711.176013
1424,287,5735033.62992,1447412146524581,619709.236273
630,129,5735148.81671,1447411123826246,620316.241282
631,129,5735148.90637,1447411124638750,620315.119458
632,129,5735148.91687,1447411125513755,620314.834525
633,129,5735149.00044,1447411126326262,620315.456709
634,129,5735149.16712,1447411127138772,620316.844524
1450,293,5735003.15268,1447412176899900,619610.622464
1451,293,5735002.4683,1447412177399904,619608.717688
1452,293,5735001.80073,1447412177962411,619606.634073
1453,293,5735001.12062,1447412178462416,619604.75151
1454,293,5735000.41192,1447412179024924,619602.741164
110,25,5735628.89557,1447410643008959,620092.149817
111,25,5735630.94615,1447410643258962,620092.110032
112,25,5735633.17448,1447410643508967,620092.051439
113,25,5735635.23495,1447410643758968,620091.99881
114,25,5735637.57628,1447410644008984,620091.937522
1110,225,5735919.19645,1447411634456589,619729.189404
1111,225,5735918.00413,1447411634956595,619727.486567
1112,225,5735916.7804,1447411635456601,619725.812227
1113,225,5735915.36302,1447411636019106,619723.995457
1114,225,5735914.10013,1447411636519111,619722.391362
200,43,5735971.25358,1447410799572970,620055.812921
201,43,5735973.39428,1447410800010473,620055.442883
202,43,5735975.81946,1447410800510479,620054.914461
203,43,5735977.95659,1447410801010485,620054.506895
204,43,5735980.04848,1447410801510493,620054.043198
635,130,5735156.59782,1447411130326310,620326.256075
636,130,5735157.66225,1447411130888813,620328.255087
637,130,5735158.32251,1447411131451318,620330.289208
638,130,5735158.83455,1447411132013820,620332.350133
639,130,5735159.10623,1447411132576328,620334.454356
755,154,5735475.92772,1447411234702384,620367.132191
756,154,5735477.59211,1447411235264891,620366.275594
757,154,5735479.41757,1447411235889895,620365.505196
758,154,5735481.30721,1447411236577415,620364.668342
759,154,5735483.15243,1447411237577413,620363.805829
1335,270,5735249.84751,1447412001148013,619883.874601
1336,270,5735247.95155,1447412002210524,619884.872742
1337,270,5735245.91245,1447412003023036,619885.97508
1338,270,5735244.34286,1447412003585541,619887.020465
1339,270,5735242.24683,1447412004148048,619888.198739
410,85,5735615.76117,1447410945761929,620544.246019
411,85,5735616.88194,1447410946136934,620546.233031
412,85,5735618.04939,1447410946449435,620547.939277
413,85,5735619.38163,1447410946824439,620549.948632
414,85,5735620.51879,1447410947199445,620551.849229
2000,403,5735450.8815,1447412931095645,619936.144469
2001,403,5735452.78418,1447412931470650,619935.602825
2002,403,5735454.70418,1447412931845655,619934.947872
2003,403,5735456.90164,1447412932283159,619934.28935
2004,403,5735459.0467,1447412932720665,619933.49718
1025,208,5736088.99886,1447411554330740,619970.607887
1026,208,5736088.27628,1447411554643244,619968.552741
1027,208,5736087.3578,1447411554955748,619966.393403
1028,208,5736086.62408,1447411555268248,619964.281141
1029,208,5736085.72616,1447411555580753,619962.324838
2320,467,5736086.69885,1447413266599374,619967.34873
2321,467,5736085.78495,1447413267036877,619965.12731
2322,467,5736085.0598,1447413267411880,619963.235095
2323,467,5736084.23319,1447413267786882,619961.267116
2324,467,5736083.50039,1447413268161886,619959.368515
95,22,5735571.1684,1447410634321377,620090.882527
96,22,5735573.40252,1447410634883879,620091.63762
97,22,5735575.58606,1447410635321383,620091.90309
98,22,5735577.82781,1447410635758886,620092.141372
99,22,5735579.92948,1447410636133889,620092.290139
1175,238,5735757.19919,1447411696394742,619679.454863
1176,238,5735755.56535,1447411696769748,619680.949563
1177,238,5735753.96752,1447411697144752,619682.498149
1178,238,5735752.39753,1447411697519754,619683.936939
1179,238,5735750.61365,1447411697832255,619685.214231
2040,411,5735522.51779,1447412963533513,619955.837436
2041,411,5735520.6561,1447412964096017,619956.986729
2042,411,5735518.77645,1447412964658526,619958.037597
2043,411,5735516.89984,1447412965283530,619959.17864
2044,411,5735514.99572,1447412965846043,619960.209204
1090,221,5735964.37466,1447411616768895,619789.772685
1091,221,5735963.03169,1447411617331402,619788.041242
1092,221,5735961.69123,1447411617893909,619786.368805
1093,221,5735960.38474,1447411618456417,619784.590377
1094,221,5735959.11296,1447411619018923,619782.834932
2230,449,5735838.32449,1447413172535820,620070.430185
2231,449,5735840.90102,1447413172785823,620070.21847
2232,449,5735843.28034,1447413173035826,620070.026666
2233,449,5735845.85389,1447413173285828,620070.087182
2234,449,5735848.28069,1447413173535829,620069.904711
1310,265,5735330.69447,1447411938709835,619873.318631
1311,265,5735330.33394,1447411939084838,619873.467064
1312,265,5735328.41246,1447411939522340,619873.628947
1313,265,5735326.44249,1447411939897347,619873.765914
1314,265,5735324.39915,1447411940272351,619873.83683
2335,470,5736066.76708,1447413287537110,619916.074089
2336,470,5736066.01848,1447413287974613,619914.233054
2337,470,5736065.29948,1447413288349620,619912.351136
2338,470,5736064.54395,1447413288787123,619910.103358
2339,470,5736063.8387,1447413289162143,619908.193531
1490,301,5734963.38198,1447412213087799,619678.539794
1491,301,5734963.72643,1447412213400300,619680.560084
1492,301,5734963.96006,1447412213775302,619683.13752
1493,301,5734964.18254,1447412214087804,619685.320059
1494,301,5734964.28001,1447412214400307,619687.364937
2155,434,5735550.27352,1447413129097854,620089.181142
2156,434,5735552.27722,1447413129347843,620089.556674
2157,434,5735554.46121,1447413129597845,620089.741413
2158,434,5735556.46506,1447413129847849,620089.946813
2159,434,5735558.63591,1447413130097851,620090.139007
280,59,5735771.73697,1447410837510837,620237.21139
281,59,5735770.4441,1447410837760838,620238.982724
282,59,5735768.97383,1447410838010841,620240.890516
283,59,5735767.7075,1447410838260846,620242.651137
284,59,5735766.1527,1447410838510850,620244.529681
100,23,5735590.22956,1447410637883929,620092.566831
101,23,5735592.63543,1447410638196414,620092.592128
102,23,5735595.19909,1447410638508913,620092.62723
103,23,5735597.67686,1447410638883913,620092.65875
104,23,5735599.83539,1447410639196419,620092.663584
1170,237,5735771.2505,1447411693082211,619667.896262
1171,237,5735769.55778,1447411693457215,619669.036939
1172,237,5735767.92226,1447411693894718,619670.413907
1173,237,5735766.34563,1447411694269719,619671.665422
1174,237,5735764.67311,1447411694644723,619672.967084
2010,405,5735481.82416,1447412937720715,619921.389342
2011,405,5735483.53172,1447412938158219,619919.825726
2012,405,5735485.31327,1447412938408222,619919.700446
2013,405,5735487.17826,1447412938845729,619918.224425
2014,405,5735488.94809,1447412939283235,619917.102681
185,40,5735918.40831,1447410688384390,620064.1058
186,40,5735920.79216,1447410689696901,620063.849148
187,40,5735922.78993,1447410690571908,620063.611472
188,40,5735924.85254,1447410691196909,620063.391863
189,40,5735927.15755,1447410691759414,620063.069477
1555,314,5734941.46462,1447412322026475,619913.366072
1556,314,5734940.46548,1447412322276479,619915.157137
1557,314,5734939.70982,1447412322526482,619917.128553
1558,314,5734938.79437,1447412322776483,619918.95128
1559,314,5734937.90341,1447412323026486,619920.933098
2260,455,5735946.29364,1447413187973501,620057.325031
2261,455,5735948.51403,1447413188411006,620057.216073
2262,455,5735950.93064,1447413188973512,620056.921389
2263,455,5735953.18856,1447413189598520,620056.571084
2264,455,5735955.61785,1447413190286029,620056.184658
365,76,5735540.45258,1447410918574151,620390.962149
366,76,5735541.44956,1447410918886652,620392.875513
367,76,5735542.32763,1447410919199157,620394.772738
368,76,5735543.21279,1447410919511656,620396.653057
369,76,5735544.0578,1447410919886658,620398.860745
160,35,5735822.97118,1447410661571626,620072.549004
161,35,5735825.42232,1447410661821629,620072.36552
162,35,5735827.71927,1447410662009134,620072.219184
163,35,5735829.80151,1447410662259134,620072.065084
164,35,5735832.09529,1447410662446638,620071.923248
945,192,5735904.50391,1447411417516792,620118.446915
946,192,5735906.46173,1447411417766795,620117.444586
947,192,5735908.38958,1447411418079299,620116.304618
948,192,5735910.42633,1447411418329304,620115.369751
949,192,5735912.25552,1447411418641806,620114.266899
215,46,5735979.40903,1447410810635579,620087.377093
216,46,5735977.58375,1447410810948082,620088.333075
217,46,5735975.54654,1447410811260585,620089.234099
218,46,5735973.57582,1447410811635589,620090.210508
219,46,5735971.43198,1447410811948089,620091.004363
2065,416,5735445.93265,1447412987096266,619940.81337
2066,416,5735443.92694,1447412987408769,619941.324983
2067,416,5735441.78245,1447412987783769,619941.903371
2068,416,5735439.72292,1447412988096274,619942.428713
2069,416,5735437.56511,1447412988408777,619942.94828
715,146,5735341.73413,1447411214327179,620428.91979
716,146,5735343.79578,1447411214577182,620428.041936
717,146,5735345.70406,1447411214827183,620427.077598
718,146,5735347.73576,1447411215077185,620426.167242
719,146,5735349.66174,1447411215327185,620425.104438
670,137,5735191.89223,1447411157201586,620450.402263
671,137,5735192.95939,1447411157639089,620452.038904
672,137,5735194.02296,1447411158139095,620453.823851
673,137,5735195.09674,1447411158639104,620455.543852
674,137,5735196.30112,1447411159139107,620457.169283
675,138,5735202.37192,1447411162264140,620464.827696
676,138,5735203.74222,1447411163201650,620466.311943
677,138,5735205.08019,1447411165826669,620467.763028
678,138,5735206.40526,1447411176139286,620467.73009
679,138,5735207.85267,1447411188889418,620467.798257
155,34,5735803.76653,1447410659821614,620073.953995
156,34,5735806.2325,1447410660009115,620073.781028
157,34,5735808.55997,1447410660196616,620073.705339
158,34,5735810.56886,1447410660384116,620073.52875
159,34,5735812.88716,1447410660634118,620073.315158
270,57,5735797.15048,1447410833385801,620206.350862
271,57,5735795.66994,1447410833635807,620208.118836
272,57,5735794.09494,1447410833885807,620210.041408
273,57,5735792.66518,1447410834135812,620211.882935
274,57,5735791.09418,1447410834385812,620213.818689
1320,267,5735297.0402,1447411946084920,619876.127904
1321,267,5735294.92662,1447411946647425,619876.323646
1322,267,5735292.86242,1447411947147428,619876.485733
1323,267,5735290.86267,1447411947709933,619876.70139
1324,267,5735288.85908,1447411948272438,619876.982218
1665,336,5734778.67496,1447412466840558,619875.949751
1666,336,5734779.98697,1447412467215563,619874.126058
1667,336,5734781.14587,1447412467590567,619872.287612
